CUSTOMER_ID,LOYALTY_SCORE,PRODUCT_ID,PRODUCT_CATEGORY,PURCHASE_COUNT
C128,5,P09,house,84
C128,5,P06,house,84
C134,6,P36,sweets,62
C134,6,P36,sweets,62
C8,7,P30,fruit_veg,113
C8,7,P27,fruit_veg,113
C8,7,P24,fruit_veg,113
C10,5,P06,house,103
C12,8,P42,food,88
C24,6,P52,food,109
C24,6,P49,food,109
C24,6,P60,food,109
C26,1,P38,sweets,37
C37,9,P65,bws,80
C37,9,P61,bws,80
C37,9,P61,bws,80
C43,10,P54,food,48
C46,5,P02,house,59
C46,5,P12,house,59
C46,5,P05,house,59
C47,2,P35,sweets,76
C47,2,P36,sweets,76
C48,4,P41,food,51
C51,3,P41,food,79
C57,2,P31,fruit_veg,67
C57,2,P34,fruit_veg,67
C73,2,P26,fruit_veg,96
C73,2,P30,fruit_veg,96
C77,9,P52,food,55
C77,9,P59,food,55
C77,9,P52,food,55
C85,8,P11,house,57
C85,8,P01,house,57
C88,1,P61,bws,114
C88,1,P66,bws,114
C97,9,P22,fruit_veg,110
C115,1,P12,house,42
C115,1,P10,house,42
C116,5,P63,bws,27
C116,5,P64,bws,27
C116,5,P64,bws,27
C122,10,P48,food,125
C122,10,P42,food,125
C122,10,P44,food,125
C137,9,P23,fruit_veg,116
C6,10,P42,food,31
C6,10,P43,food,31
C8,7,P32,fruit_veg,113
C12,8,P13,clothes,88
C12,8,P17,clothes,88
C12,8,P15,clothes,88
C17,2,P06,house,115
C20,2,P41,food,61
C20,2,P58,food,61
C22,1,P09,house,82
C29,7,P42,food,82
C36,5,P38,sweets,108
C38,7,P34,fruit_veg,100
C43,10,P37,sweets,48
C56,4,P36,sweets,49
C56,4,P39,sweets,49
C56,4,P36,sweets,49
C58,6,P32,fruit_veg,85
C65,2,P22,fruit_veg,100
C65,2,P26,fruit_veg,100
C78,9,P65,bws,99
C78,9,P66,bws,99
C78,9,P61,bws,99
C88,1,P39,sweets,114
C104,7,P51,food,104
C119,7,P07,house,94
C119,7,P05,house,94
C122,10,P26,fruit_veg,125
C122,10,P33,fruit_veg,125
C122,10,P34,fruit_veg,125
C126,4,P54,food,35
C126,4,P46,food,35
C127,4,P10,house,106
C131,4,P17,clothes,89
C131,4,P21,clothes,89
C131,4,P19,clothes,89
C137,9,P32,fruit_veg,116
C137,9,P24,fruit_veg,116
C137,9,P24,fruit_veg,116
C3,8,P65,bws,48
C3,8,P66,bws,48
C5,7,P37,sweets,37
C8,7,P31,fruit_veg,113
C16,5,P30,fruit_veg,110
C24,6,P44,food,109
C24,6,P54,food,109
C32,3,P50,food,37
C32,3,P44,food,37
C32,3,P52,food,37
C38,7,P24,fruit_veg,100
C38,7,P27,fruit_veg,100
C38,7,P30,fruit_veg,100
C48,4,P38,sweets,51
C48,4,P39,sweets,51
C48,4,P36,sweets,51
C51,3,P33,fruit_veg,79
C51,3,P26,fruit_veg,79
C53,4,P07,house,78
C61,4,P10,house,37
C74,5,P43,food,111
C74,5,P45,food,111
C75,8,P18,clothes,52
C75,8,P15,clothes,52
C78,9,P26,fruit_veg,99
C86,8,P40,sweets,80
C86,8,P38,sweets,80
C86,8,P39,sweets,80
C87,3,P11,house,78
C87,3,P05,house,78
C91,3,P28,fruit_veg,53
C91,3,P33,fruit_veg,53
C97,9,P48,food,110
C97,9,P50,food,110
C97,9,P56,food,110
C99,9,P29,fruit_veg,77
C99,9,P28,fruit_veg,77
C99,9,P22,fruit_veg,77
C120,9,P03,house,52
C120,9,P08,house,52
C120,9,P11,house,52
C128,5,P33,fruit_veg,84
C128,5,P29,fruit_veg,84
C128,5,P31,fruit_veg,84
C137,9,P26,fruit_veg,116
C2,4,P23,fruit_veg,78
C4,5,P63,bws,38
C4,5,P61,bws,38
C11,4,P51,food,110
C12,8,P09,house,88
C12,8,P05,house,88
C12,8,P09,house,88
C24,6,P55,food,109
C25,9,P39,sweets,124
C31,9,P26,fruit_veg,108
C31,9,P24,fruit_veg,108
C37,9,P36,sweets,80
C38,7,P26,fruit_veg,100
C38,7,P28,fruit_veg,100
C40,4,P41,food,45
C40,4,P42,food,45
C40,4,P41,food,45
C41,9,P23,fruit_veg,63
C45,10,P12,house,80
C51,3,P60,food,79
C51,3,P44,food,79
C51,3,P54,food,79
C52,1,P62,bws,85
C54,2,P52,food,111
C54,2,P53,food,111
C63,2,P28,fruit_veg,52
C63,2,P25,fruit_veg,52
C72,5,P02,house,39
C74,5,P45,food,111
C74,5,P50,food,111
C74,5,P50,food,111
C83,8,P42,food,117
C83,8,P58,food,117
C94,10,P06,house,33
C94,10,P10,house,33
C94,10,P04,house,33
C97,9,P37,sweets,110
C99,9,P64,bws,77
C99,9,P66,bws,77
C99,9,P61,bws,77
C100,8,P37,sweets,109
C106,5,P60,food,36
C113,5,P29,fruit_veg,56
C113,5,P22,fruit_veg,56
C113,5,P29,fruit_veg,56
C115,1,P36,sweets,42
C115,1,P35,sweets,42
C119,7,P11,house,94
C119,7,P08,house,94
C119,7,P11,house,94
C122,10,P37,sweets,125
C122,10,P36,sweets,125
C135,2,P34,fruit_veg,91
C135,2,P31,fruit_veg,91
C137,9,P32,fruit_veg,116
C137,9,P33,fruit_veg,116
C10,5,P56,food,103
C10,5,P53,food,103
C10,5,P52,food,103
C15,6,P01,house,77
C15,6,P02,house,77
C27,10,P31,fruit_veg,95
C28,3,P51,food,94
C33,5,P29,fruit_veg,39
C37,9,P53,food,80
C37,9,P44,food,80
C43,10,P27,fruit_veg,48
C51,3,P03,house,79
C51,3,P11,house,79
C51,3,P04,house,79
C52,1,P26,fruit_veg,85
C52,1,P28,fruit_veg,85
C55,8,P38,sweets,78
C55,8,P37,sweets,78
C58,6,P34,fruit_veg,85
C58,6,P30,fruit_veg,85
C58,6,P22,fruit_veg,85
C62,6,P02,house,102
C62,6,P05,house,102
C63,2,P37,sweets,52
C67,4,P64,bws,61
C67,4,P64,bws,61
C67,4,P65,bws,61
C74,5,P52,food,111
C78,9,P49,food,99
C78,9,P55,food,99
C78,9,P57,food,99
C84,1,P02,house,54
C84,1,P09,house,54
C97,9,P40,sweets,110
C97,9,P40,sweets,110
C98,7,P36,sweets,83
C100,8,P28,fruit_veg,109
C100,8,P25,fruit_veg,109
C102,1,P38,sweets,41
C102,1,P40,sweets,41
C102,1,P36,sweets,41
C104,7,P58,food,104
C104,7,P58,food,104
C104,7,P51,food,104
C105,8,P34,fruit_veg,122
C105,8,P28,fruit_veg,122
C105,8,P22,fruit_veg,122
C106,5,P53,food,36
C112,3,P23,fruit_veg,108
C125,1,P26,fruit_veg,48
C125,1,P23,fruit_veg,48
C131,4,P38,sweets,89
C137,9,P27,fruit_veg,116
C1,7,P31,fruit_veg,39
C8,7,P30,fruit_veg,113
C8,7,P27,fruit_veg,113
C9,8,P48,food,23
C9,8,P59,food,23
C11,4,P44,food,110
C11,4,P51,food,110
C11,4,P60,food,110
C15,6,P42,food,77
C17,2,P50,food,115
C17,2,P48,food,115
C25,9,P38,sweets,124
C25,9,P40,sweets,124
C25,9,P36,sweets,124
C27,10,P29,fruit_veg,95
C33,5,P26,fruit_veg,39
C33,5,P24,fruit_veg,39
C35,7,P61,bws,46
C35,7,P63,bws,46
C35,7,P62,bws,46
C38,7,P50,food,100
C39,2,P16,clothes,82
C39,2,P19,clothes,82
C39,2,P19,clothes,82
C46,5,P61,bws,59
C47,2,P38,sweets,76
C47,2,P37,sweets,76
C51,3,P33,fruit_veg,79
C51,3,P27,fruit_veg,79
C54,2,P11,house,111
C57,2,P37,sweets,67
C58,6,P32,fruit_veg,85
C60,10,P28,fruit_veg,77
C60,10,P26,fruit_veg,77
C60,10,P28,fruit_veg,77
C65,2,P42,food,100
C67,4,P34,fruit_veg,61
C67,4,P33,fruit_veg,61
C74,5,P48,food,111
C74,5,P58,food,111
C74,5,P41,food,111
C78,9,P66,bws,99
C78,9,P65,bws,99
C78,9,P62,bws,99
C79,1,P47,food,60
C79,1,P41,food,60
C79,1,P44,food,60
C83,8,P36,sweets,117
C83,8,P39,sweets,117
C89,8,P65,bws,96
C89,8,P64,bws,96
C93,5,P07,house,70
C95,7,P63,bws,37
C95,7,P65,bws,37
C95,7,P63,bws,37
C100,8,P24,fruit_veg,109
C112,3,P46,food,108
C117,10,P38,sweets,41
C117,10,P36,sweets,41
C120,9,P54,food,52
C127,4,P57,food,106
C128,5,P04,house,84
C2,4,P31,fruit_veg,78
C2,4,P27,fruit_veg,78
C2,4,P24,fruit_veg,78
C15,6,P02,house,77
C17,2,P42,food,115
C17,2,P57,food,115
C17,2,P54,food,115
C21,5,P50,food,63
C27,10,P25,fruit_veg,95
C27,10,P30,fruit_veg,95
C27,10,P29,fruit_veg,95
C39,2,P60,food,82
C39,2,P56,food,82
C39,2,P48,food,82
C51,3,P58,food,79
C51,3,P59,food,79
C51,3,P51,food,79
C53,4,P33,fruit_veg,78
C58,6,P28,fruit_veg,85
C61,4,P07,house,37
C61,4,P05,house,37
C63,2,P31,fruit_veg,52
C63,2,P22,fruit_veg,52
C63,2,P26,fruit_veg,52
C65,2,P50,food,100
C65,2,P47,food,100
C83,8,P08,house,117
C85,8,P04,house,57
C88,1,P24,fruit_veg,114
C89,8,P33,fruit_veg,96
C89,8,P24,fruit_veg,96
C89,8,P34,fruit_veg,96
C103,7,P25,fruit_veg,36
C103,7,P30,fruit_veg,36
C107,3,P61,bws,114
C107,3,P64,bws,114
C113,5,P38,sweets,56
C113,5,P36,sweets,56
C113,5,P35,sweets,56
C118,7,P55,food,54
C118,7,P50,food,54
C118,7,P55,food,54
C123,3,P24,fruit_veg,59
C123,3,P27,fruit_veg,59
C130,7,P41,food,89
C130,7,P48,food,89
C130,7,P43,food,89
C131,4,P35,sweets,89
C131,4,P35,sweets,89
C132,7,P21,clothes,41
C132,7,P13,clothes,41
C132,7,P20,clothes,41
C133,3,P30,fruit_veg,114
C133,3,P32,fruit_veg,114
C133,3,P22,fruit_veg,114
C134,6,P52,food,62
C134,6,P47,food,62
C134,6,P58,food,62
C136,10,P23,fruit_veg,50
C136,10,P23,fruit_veg,50
C136,10,P34,fruit_veg,50
C137,9,P60,food,116
C137,9,P55,food,116
C14,3,P38,sweets,42
C25,9,P36,sweets,124
C28,3,P51,food,94
C30,4,P01,house,41
C30,4,P10,house,41
C30,4,P10,house,41
C36,5,P40,sweets,108
C36,5,P40,sweets,108
C39,2,P22,fruit_veg,82
C54,2,P49,food,111
C54,2,P59,food,111
C54,2,P56,food,111
C57,2,P37,sweets,67
C62,6,P32,fruit_veg,102
C62,6,P22,fruit_veg,102
C72,5,P48,food,39
C72,5,P43,food,39
C76,10,P64,bws,62
C77,9,P50,food,55
C77,9,P48,food,55
C79,1,P19,clothes,60
C79,1,P14,clothes,60
C80,9,P37,sweets,73
C80,9,P36,sweets,73
C83,8,P45,food,117
C83,8,P49,food,117
C84,1,P12,house,54
C84,1,P04,house,54
C84,1,P01,house,54
C87,3,P53,food,78
C87,3,P45,food,78
C88,1,P37,sweets,114
C88,1,P39,sweets,114
C88,1,P38,sweets,114
C91,3,P40,sweets,53
C91,3,P37,sweets,53
C91,3,P36,sweets,53
C92,1,P07,house,44
C92,1,P01,house,44
C93,5,P36,sweets,70
C103,7,P61,bws,36
C103,7,P63,bws,36
C103,7,P62,bws,36
C104,7,P08,house,104
C104,7,P02,house,104
C104,7,P12,house,104
C105,8,P32,fruit_veg,122
C105,8,P29,fruit_veg,122
C107,3,P63,bws,114
C107,3,P64,bws,114
C107,3,P64,bws,114
C108,8,P43,food,81
C108,8,P42,food,81
C108,8,P50,food,81
C113,5,P28,fruit_veg,56
C127,4,P07,house,106
C129,7,P12,house,44
C131,4,P19,clothes,89
C131,4,P19,clothes,89
C131,4,P14,clothes,89
C134,6,P26,fruit_veg,62
C8,7,P29,fruit_veg,113
C10,5,P54,food,103
C10,5,P56,food,103
C12,8,P12,house,88
C12,8,P07,house,88
C12,8,P07,house,88
C15,6,P11,house,77
C15,6,P06,house,77
C15,6,P03,house,77
C22,1,P05,house,82
C22,1,P04,house,82
C25,9,P38,sweets,124
C31,9,P48,food,108
C31,9,P48,food,108
C34,3,P29,fruit_veg,66
C34,3,P33,fruit_veg,66
C34,3,P31,fruit_veg,66
C36,5,P39,sweets,108
C36,5,P36,sweets,108
C40,4,P37,sweets,45
C50,8,P06,house,43
C50,8,P09,house,43
C54,2,P29,fruit_veg,111
C54,2,P32,fruit_veg,111
C54,2,P26,fruit_veg,111
C73,2,P62,bws,96
C78,9,P40,sweets,99
C78,9,P40,sweets,99
C78,9,P37,sweets,99
C86,8,P38,sweets,80
C91,3,P28,fruit_veg,53
C91,3,P22,fruit_veg,53
C91,3,P34,fruit_veg,53
C93,5,P01,house,70
C97,9,P36,sweets,110
C97,9,P38,sweets,110
C97,9,P35,sweets,110
C98,7,P37,sweets,83
C105,8,P09,house,122
C105,8,P12,house,122
C107,3,P14,clothes,114
C114,3,P63,bws,21
C123,3,P35,sweets,59
C137,9,P42,food,116
C137,9,P45,food,116
C137,9,P47,food,116
C11,4,P60,food,110
C11,4,P50,food,110
C11,4,P49,food,110
C16,5,P34,fruit_veg,110
C16,5,P31,fruit_veg,110
C34,3,P22,fruit_veg,66
C34,3,P32,fruit_veg,66
C40,4,P54,food,45
C40,4,P48,food,45
C50,8,P02,house,43
C50,8,P09,house,43
C52,1,P61,bws,85
C52,1,P65,bws,85
C52,1,P62,bws,85
C54,2,P59,food,111
C54,2,P53,food,111
C54,2,P51,food,111
C56,4,P66,bws,49
C56,4,P62,bws,49
C56,4,P61,bws,49
C62,6,P05,house,102
C62,6,P06,house,102
C62,6,P09,house,102
C72,5,P35,sweets,39
C72,5,P40,sweets,39
C80,9,P39,sweets,73
C80,9,P39,sweets,73
C80,9,P35,sweets,73
C82,9,P01,house,70
C82,9,P10,house,70
C83,8,P07,house,117
C83,8,P04,house,117
C83,8,P10,house,117
C90,3,P20,clothes,85
C90,3,P18,clothes,85
C102,1,P06,house,41
C104,7,P05,house,104
C107,3,P53,food,114
C107,3,P41,food,114
C108,8,P59,food,81
C113,5,P22,fruit_veg,56
C113,5,P29,fruit_veg,56
C116,5,P50,food,27
C116,5,P47,food,27
C119,7,P42,food,94
C119,7,P59,food,94
C131,4,P15,clothes,89
C133,3,P25,fruit_veg,114
C2,4,P22,fruit_veg,78
C8,7,P29,fruit_veg,113
C8,7,P24,fruit_veg,113
C20,2,P50,food,61
C20,2,P43,food,61
C20,2,P44,food,61
C24,6,P64,bws,109
C25,9,P40,sweets,124
C27,10,P39,sweets,95
C27,10,P36,sweets,95
C28,3,P43,food,94
C29,7,P25,fruit_veg,82
C34,3,P57,food,66
C35,7,P65,bws,46
C35,7,P61,bws,46
C35,7,P62,bws,46
C36,5,P37,sweets,108
C39,2,P30,fruit_veg,82
C53,4,P31,fruit_veg,78
C55,8,P45,food,78
C55,8,P55,food,78
C66,10,P66,bws,96
C66,10,P66,bws,96
C66,10,P66,bws,96
C76,10,P03,house,62
C76,10,P04,house,62
C88,1,P63,bws,114
C88,1,P66,bws,114
C92,1,P45,food,44
C92,1,P49,food,44
C98,7,P40,sweets,83
C98,7,P39,sweets,83
C99,9,P22,fruit_veg,77
C99,9,P22,fruit_veg,77
C99,9,P33,fruit_veg,77
C100,8,P36,sweets,109
C104,7,P03,house,104
C104,7,P09,house,104
C104,7,P08,house,104
C122,10,P08,house,125
C122,10,P09,house,125
C130,7,P42,food,89
C130,7,P44,food,89
C136,10,P53,food,50
C136,10,P59,food,50
C136,10,P53,food,50
C8,7,P33,fruit_veg,113
C8,7,P33,fruit_veg,113
C8,7,P25,fruit_veg,113
C10,5,P04,house,103
C10,5,P01,house,103
C16,5,P36,sweets,110
C17,2,P48,food,115
C25,9,P38,sweets,124
C25,9,P37,sweets,124
C37,9,P39,sweets,80
C39,2,P35,sweets,82
C39,2,P36,sweets,82
C42,2,P36,sweets,36
C42,2,P37,sweets,36
C54,2,P52,food,111
C54,2,P52,food,111
C55,8,P36,sweets,78
C55,8,P38,sweets,78
C55,8,P40,sweets,78
C63,2,P38,sweets,52
C63,2,P40,sweets,52
C63,2,P35,sweets,52
C66,10,P46,food,96
C66,10,P44,food,96
C75,8,P19,clothes,52
C75,8,P21,clothes,52
C85,8,P07,house,57
C85,8,P05,house,57
C88,1,P37,sweets,114
C88,1,P40,sweets,114
C89,8,P22,fruit_veg,96
C90,3,P02,house,85
C90,3,P03,house,85
C90,3,P08,house,85
C99,9,P65,bws,77
C105,8,P33,fruit_veg,122
C107,3,P16,clothes,114
C107,3,P18,clothes,114
C107,3,P13,clothes,114
C111,1,P51,food,54
C111,1,P51,food,54
C115,1,P33,fruit_veg,42
C115,1,P28,fruit_veg,42
C119,7,P48,food,94
C120,9,P55,food,52
C125,1,P32,fruit_veg,48
C128,5,P23,fruit_veg,84
C128,5,P26,fruit_veg,84
C128,5,P30,fruit_veg,84
C130,7,P36,sweets,89
C133,3,P39,sweets,114
C133,3,P39,sweets,114
C133,3,P40,sweets,114
C135,2,P26,fruit_veg,91
C135,2,P22,fruit_veg,91
C137,9,P42,food,116
C137,9,P54,food,116
C137,9,P52,food,116
C8,7,P23,fruit_veg,113
C8,7,P31,fruit_veg,113
C11,4,P39,sweets,110
C20,2,P22,fruit_veg,61
C20,2,P28,fruit_veg,61
C20,2,P29,fruit_veg,61
C21,5,P37,sweets,63
C21,5,P38,sweets,63
C21,5,P36,sweets,63
C27,10,P38,sweets,95
C31,9,P40,sweets,108
C33,5,P13,clothes,39
C33,5,P17,clothes,39
C34,3,P46,food,66
C34,3,P52,food,66
C46,5,P62,bws,59
C46,5,P66,bws,59
C54,2,P27,fruit_veg,111
C54,2,P31,fruit_veg,111
C54,2,P32,fruit_veg,111
C65,2,P41,food,100
C65,2,P41,food,100
C65,2,P46,food,100
C68,8,P31,fruit_veg,32
C74,5,P45,food,111
C74,5,P47,food,111
C76,10,P63,bws,62
C76,10,P62,bws,62
C76,10,P61,bws,62
C80,9,P03,house,73
C80,9,P03,house,73
C82,9,P01,house,70
C83,8,P10,house,117
C83,8,P02,house,117
C83,8,P12,house,117
C87,3,P55,food,78
C87,3,P53,food,78
C89,8,P28,fruit_veg,96
C89,8,P30,fruit_veg,96
C89,8,P32,fruit_veg,96
C90,3,P16,clothes,85
C93,5,P15,clothes,70
C93,5,P18,clothes,70
C93,5,P13,clothes,70
C100,8,P03,house,109
C112,3,P26,fruit_veg,108
C112,3,P31,fruit_veg,108
C121,10,P01,house,41
C122,10,P04,house,125
C131,4,P19,clothes,89
C136,10,P39,sweets,50
C2,4,P26,fruit_veg,78
C2,4,P32,fruit_veg,78
C2,4,P29,fruit_veg,78
C3,8,P24,fruit_veg,48
C15,6,P34,fruit_veg,77
C15,6,P32,fruit_veg,77
C15,6,P28,fruit_veg,77
C17,2,P48,food,115
C17,2,P42,food,115
C17,2,P58,food,115
C18,8,P28,fruit_veg,35
C18,8,P34,fruit_veg,35
C24,6,P57,food,109
C29,7,P49,food,82
C29,7,P55,food,82
C33,5,P27,fruit_veg,39
C33,5,P24,fruit_veg,39
C33,5,P33,fruit_veg,39
C36,5,P36,sweets,108
C36,5,P38,sweets,108
C36,5,P37,sweets,108
C37,9,P01,house,80
C37,9,P08,house,80
C37,9,P12,house,80
C41,9,P25,fruit_veg,63
C57,2,P36,sweets,67
C57,2,P36,sweets,67
C57,2,P36,sweets,67
C65,2,P23,fruit_veg,100
C65,2,P31,fruit_veg,100
C70,9,P56,food,42
C87,3,P52,food,78
C87,3,P45,food,78
C87,3,P51,food,78
C89,8,P33,fruit_veg,96
C98,7,P38,sweets,83
C98,7,P36,sweets,83
C101,2,P37,sweets,63
C101,2,P36,sweets,63
C101,2,P35,sweets,63
C120,9,P33,fruit_veg,52
C122,10,P51,food,125
C122,10,P54,food,125
C122,10,P42,food,125
C124,7,P37,sweets,40
C124,7,P40,sweets,40
C127,4,P19,clothes,106
C127,4,P13,clothes,106
C130,7,P45,food,89
C130,7,P57,food,89
C130,7,P49,food,89
C131,4,P20,clothes,89
C131,4,P13,clothes,89
C11,4,P46,food,110
C11,4,P48,food,110
C19,6,P24,fruit_veg,49
C20,2,P39,sweets,61
C20,2,P40,sweets,61
C20,2,P40,sweets,61
C25,9,P39,sweets,124
C25,9,P37,sweets,124
C31,9,P25,fruit_veg,108
C31,9,P26,fruit_veg,108
C31,9,P25,fruit_veg,108
C32,3,P49,food,37
C32,3,P49,food,37
C36,5,P36,sweets,108
C36,5,P40,sweets,108
C36,5,P36,sweets,108
C37,9,P10,house,80
C37,9,P08,house,80
C37,9,P01,house,80
C43,10,P35,sweets,48
C43,10,P35,sweets,48
C43,10,P35,sweets,48
C47,2,P35,sweets,76
C47,2,P39,sweets,76
C47,2,P39,sweets,76
C67,4,P43,food,61
C69,7,P26,fruit_veg,50
C69,7,P25,fruit_veg,50
C75,8,P24,fruit_veg,52
C75,8,P28,fruit_veg,52
C75,8,P24,fruit_veg,52
C78,9,P25,fruit_veg,99
C78,9,P33,fruit_veg,99
C79,1,P60,food,60
C83,8,P39,sweets,117
C83,8,P38,sweets,117
C83,8,P37,sweets,117
C88,1,P09,house,114
C91,3,P38,sweets,53
C91,3,P40,sweets,53
C91,3,P37,sweets,53
C106,5,P48,food,36
C106,5,P57,food,36
C122,10,P42,food,125
C122,10,P52,food,125
C122,10,P44,food,125
C124,7,P40,sweets,40
C125,1,P30,fruit_veg,48
C125,1,P27,fruit_veg,48
C125,1,P29,fruit_veg,48
C133,3,P34,fruit_veg,114
C133,3,P30,fruit_veg,114
C10,5,P50,food,103
C10,5,P44,food,103
C22,1,P35,sweets,82
C22,1,P40,sweets,82
C22,1,P36,sweets,82
C25,9,P40,sweets,124
C25,9,P36,sweets,124
C29,7,P42,food,82
C34,3,P51,food,66
C34,3,P51,food,66
C45,10,P04,house,80
C45,10,P02,house,80
C45,10,P10,house,80
C47,2,P31,fruit_veg,76
C47,2,P22,fruit_veg,76
C47,2,P22,fruit_veg,76
C54,2,P25,fruit_veg,111
C54,2,P33,fruit_veg,111
C54,2,P34,fruit_veg,111
C55,8,P04,house,78
C62,6,P24,fruit_veg,102
C62,6,P31,fruit_veg,102
C64,10,P45,food,34
C64,10,P41,food,34
C65,2,P27,fruit_veg,100
C65,2,P25,fruit_veg,100
C66,10,P58,food,96
C66,10,P43,food,96
C79,1,P58,food,60
C82,9,P07,house,70
C82,9,P02,house,70
C89,8,P30,fruit_veg,96
C89,8,P29,fruit_veg,96
C89,8,P32,fruit_veg,96
C90,3,P37,sweets,85
C92,1,P23,fruit_veg,44
C92,1,P24,fruit_veg,44
C93,5,P20,clothes,70
C93,5,P17,clothes,70
C97,9,P66,bws,110
C97,9,P65,bws,110
C97,9,P65,bws,110
C98,7,P37,sweets,83
C98,7,P39,sweets,83
C98,7,P40,sweets,83
C100,8,P40,sweets,109
C100,8,P40,sweets,109
C100,8,P36,sweets,109
C101,2,P40,sweets,63
C105,8,P41,food,122
C105,8,P52,food,122
C105,8,P46,food,122
C107,3,P14,clothes,114
C107,3,P15,clothes,114
C109,6,P61,bws,43
C109,6,P63,bws,43
C109,6,P62,bws,43
C116,5,P54,food,27
C116,5,P42,food,27
C116,5,P51,food,27
C125,1,P29,fruit_veg,48
C125,1,P23,fruit_veg,48
C128,5,P54,food,84
C131,4,P42,food,89
C131,4,P47,food,89
C131,4,P60,food,89
C135,2,P28,fruit_veg,91
C135,2,P28,fruit_veg,91
C135,2,P27,fruit_veg,91
C11,4,P48,food,110
C11,4,P42,food,110
C12,8,P04,house,88
C12,8,P06,house,88
C24,6,P37,sweets,109
C25,9,P35,sweets,124
C31,9,P03,house,108
C32,3,P48,food,37
C32,3,P43,food,37
C36,5,P35,sweets,108
C36,5,P38,sweets,108
C36,5,P39,sweets,108
C45,10,P01,house,80
C45,10,P11,house,80
C51,3,P23,fruit_veg,79
C51,3,P34,fruit_veg,79
C53,4,P08,house,78
C54,2,P47,food,111
C54,2,P56,food,111
C64,10,P59,food,34
C64,10,P47,food,34
C64,10,P49,food,34
C80,9,P06,house,73
C82,9,P01,house,70
C83,8,P59,food,117
C83,8,P52,food,117
C84,1,P03,house,54
C84,1,P07,house,54
C84,1,P05,house,54
C86,8,P40,sweets,80
C90,3,P38,sweets,85
C96,10,P37,sweets,50
C105,8,P50,food,122
C112,3,P30,fruit_veg,108
C119,7,P02,house,94
C119,7,P09,house,94
C122,10,P59,food,125
C122,10,P60,food,125
C122,10,P43,food,125
C124,7,P38,sweets,40
C124,7,P38,sweets,40
C124,7,P39,sweets,40
C125,1,P28,fruit_veg,48
C125,1,P27,fruit_veg,48
C125,1,P31,fruit_veg,48
C127,4,P15,clothes,106
C130,7,P56,food,89
C130,7,P55,food,89
C130,7,P55,food,89
C131,4,P56,food,89
C131,4,P54,food,89
C131,4,P50,food,89
C133,3,P39,sweets,114
C135,2,P32,fruit_veg,91
C135,2,P26,fruit_veg,91
C135,2,P31,fruit_veg,91
C2,4,P30,fruit_veg,78
C8,7,P24,fruit_veg,113
C8,7,P23,fruit_veg,113
C8,7,P33,fruit_veg,113
C17,2,P49,food,115
C22,1,P11,house,82
C25,9,P36,sweets,124
C25,9,P39,sweets,124
C28,3,P46,food,94
C28,3,P53,food,94
C28,3,P42,food,94
C31,9,P24,fruit_veg,108
C31,9,P32,fruit_veg,108
C31,9,P27,fruit_veg,108
C38,7,P07,house,100
C40,4,P38,sweets,45
C40,4,P37,sweets,45
C47,2,P39,sweets,76
C50,8,P01,house,43
C50,8,P06,house,43
C50,8,P01,house,43
C52,1,P06,house,85
C52,1,P07,house,85
C62,6,P33,fruit_veg,102
C62,6,P25,fruit_veg,102
C65,2,P23,fruit_veg,100
C65,2,P29,fruit_veg,100
C66,10,P59,food,96
C66,10,P45,food,96
C66,10,P56,food,96
C83,8,P38,sweets,117
C83,8,P36,sweets,117
C83,8,P37,sweets,117
C89,8,P24,fruit_veg,96
C92,1,P58,food,44
C93,5,P09,house,70
C98,7,P39,sweets,83
C98,7,P39,sweets,83
C105,8,P42,food,122
C105,8,P57,food,122
C109,6,P63,bws,43
C109,6,P61,bws,43
C109,6,P64,bws,43
C112,3,P57,food,108
C122,10,P39,sweets,125
C122,10,P35,sweets,125
C122,10,P39,sweets,125
C124,7,P35,sweets,40
C124,7,P39,sweets,40
C128,5,P47,food,84
C128,5,P41,food,84
C130,7,P57,food,89
C133,3,P29,fruit_veg,114
C133,3,P32,fruit_veg,114
C134,6,P60,food,62
C134,6,P44,food,62
C1,7,P30,fruit_veg,39
C2,4,P30,fruit_veg,78
C2,4,P23,fruit_veg,78
C2,4,P32,fruit_veg,78
C3,8,P66,bws,48
C3,8,P64,bws,48
C8,7,P34,fruit_veg,113
C8,7,P34,fruit_veg,113
C11,4,P49,food,110
C11,4,P45,food,110
C16,5,P65,bws,110
C27,10,P25,fruit_veg,95
C27,10,P32,fruit_veg,95
C28,3,P51,food,94
C28,3,P45,food,94
C28,3,P53,food,94
C33,5,P28,fruit_veg,39
C33,5,P25,fruit_veg,39
C33,5,P27,fruit_veg,39
C38,7,P29,fruit_veg,100
C38,7,P27,fruit_veg,100
C38,7,P26,fruit_veg,100
C39,2,P38,sweets,82
C39,2,P35,sweets,82
C44,9,P39,sweets,59
C44,9,P38,sweets,59
C45,10,P12,house,80
C47,2,P39,sweets,76
C47,2,P36,sweets,76
C54,2,P19,clothes,111
C54,2,P15,clothes,111
C54,2,P16,clothes,111
C59,6,P27,fruit_veg,29
C59,6,P23,fruit_veg,29
C59,6,P29,fruit_veg,29
C65,2,P23,fruit_veg,100
C65,2,P22,fruit_veg,100
C65,2,P27,fruit_veg,100
C71,8,P65,bws,49
C71,8,P65,bws,49
C71,8,P64,bws,49
C73,2,P32,fruit_veg,96
C74,5,P46,food,111
C83,8,P56,food,117
